date;discharge
2023-05-30 10:00:00;0.004151332406119607
2023-05-30 11:00:00;0.004228439499304587
2023-05-30 12:00:00;0.004216047287899857
2023-05-30 13:00:00;0.0042862698191933205
2023-05-30 14:00:00;0.004305546592489566
2023-05-30 15:00:00;0.004317938803894294
2023-05-30 16:00:00;0.0043193157162725974
2023-05-30 17:00:00;0.004261485396383863
2023-05-30 18:00:00;0.004220178025034767
2023-05-30 19:00:00;0.004214670375521555
2023-05-30 20:00:00;0.004171986091794155
2023-05-30 21:00:00;0.0041210403337969366
2023-05-30 22:00:00;0.004141694019471485
2023-05-30 23:00:00;0.004144447844228092
2023-05-31 00:00:00;0.004138940194714879
2023-05-31 01:00:00;0.00412654798331015
2023-05-31 02:00:00;0.004158216968011123
2023-05-31 03:00:00;0.004059079276773293
2023-05-31 04:00:00;0.004078356050069538
2023-05-31 05:00:00;0.004034294853963835
2023-05-31 06:00:00;0.00405770236439499
2023-05-31 07:00:00;0.0041045173852572985
2023-05-31 08:00:00;0.0041045173852572985
2023-05-31 09:00:00;0.004110025034770512
2023-05-31 10:00:00;0.004165101529902639
2023-05-31 11:00:00;0.004145824756606395
2023-05-31 12:00:00;0.004238077885952709
2023-05-31 13:00:00;0.004275254520166895
2023-05-31 14:00:00;0.004317938803894294
2023-05-31 15:00:00;0.00432895410292072
2023-05-31 16:00:00;0.0043041696801112625
2023-05-31 17:00:00;0.004238077885952709
2023-05-31 18:00:00;0.004232570236439496
2023-05-31 19:00:00;0.0041857552155771865
2023-05-31 20:00:00;0.004147201668984698
2023-05-31 21:00:00;0.004129301808066756
2023-05-31 22:00:00;0.0041540862308762135
2023-05-31 23:00:00;0.0041361863699582715
